Date,AMZN Adj Close,AMZN Volume,NFLX Adj Close,NFLX Volume,IBM Adj Close,IBM Volume,SPY Adj Close,SPY Volume
2016-06-06,36.33649826049805,54096000,100.73999786376953,6828100,107.3518295288086,2488120,186.59425354003906,64887000
2016-06-07,36.1870002746582,54650000,99.88999938964844,6474700,107.77357482910156,4670390,186.8855438232422,60974800
2016-06-08,36.332000732421875,44468000,97.86000061035156,9423900,108.24449157714844,3070010,187.49478149414062,66170900
2016-06-09,36.38249969482422,43406000,97.08999633789062,8923800,107.8368148803711,2114803,187.2386932373047,73786900
2016-06-10,35.89550018310547,68514000,93.75,12907900,107.09879302978516,3264148,185.46414184570312,113829200
2016-06-13,35.762001037597656,67044000,93.8499984741211,13484300,106.3326644897461,3776478,184.03390502929688,117751200
2016-06-14,35.96500015258789,50138000,94.12000274658203,9480400,106.17801666259766,2997627,183.6719512939453,125059300
2016-06-15,35.7130012512207,54188000,94.29000091552734,7675400,105.91093444824219,2364378,183.41590881347656,109124500
2016-06-16,35.8754997253418,61960000,95.44000244140625,7550800,106.17801666259766,2561759,183.96327209472656,149533100
2016-06-17,35.31949996948242,117956000,94.44999694824219,8046800,106.83171081542969,4878439,183.27813720703125,117055700
2016-06-20,35.70050048828125,73544000,93.80000305175781,9026400,107.97036743164062,3736417,184.45848083496094,82789600
2016-06-21,35.79100036621094,42750000,90.98999786376953,15199700,108.27962493896484,2887274,184.98207092285156,72461700
2016-06-22,35.529998779296875,45210000,90.01000213623047,9454700,107.4853515625,2964050,184.68032836914062,95560500
2016-06-23,36.104000091552734,56500000,91.66000366210938,10819000,109.19338989257812,4151992,187.08535766601562,102731400
2016-06-24,34.948001861572266,152650000,88.44000244140625,11248600,103.03609466552734,9500609,180.36734008789062,333444400
2016-06-27,34.56800079345703,111360000,85.33000183105469,13730500,100.86420440673828,5248723,177.13693237304688,230775800
2016-06-28,35.397499084472656,80740000,87.97000122070312,11545600,102.41056060791016,4181594,180.331787109375,159382400
2016-06-29,35.779998779296875,61402000,91.05999755859375,11687100,104.35052490234375,3522614,183.40245056152344,137328600
2016-06-30,35.78099822998047,57102000,91.4800033569336,9099000,106.68411254882812,4149587,185.90504455566406,165021900
2016-07-01,36.284000396728516,58408000,96.66999816894531,16167200,107.0847396850586,2780582,186.29551696777344,106055300
2016-07-05,36.404998779296875,48628000,97.91000366210938,25879400,106.6137924194336,2578599,184.95545959472656,109803700
2016-07-06,36.88050079345703,78764000,94.5999984741211,16301200,107.09879302978516,2687592,186.06478881835938,96021500
2016-07-07,36.82849884033203,58916000,95.0999984741211,9913500,107.26045227050781,2236766,185.9493865966797,85593800
2016-07-08,37.29050064086914,68584000,97.05999755859375,8335400,108.56784057617188,3180468,188.71827697753906,133971000
2016-07-11,37.68899917602539,63906000,94.66999816894531,13276200,109.17933654785156,2964050,189.38388061523438,73633900
2016-07-12,37.410499572753906,112474000,95.97000122070312,11617400,110.38127899169922,4020615,190.75946044921875,101275600
2016-07-13,37.131500244140625,82846000,96.43000030517578,8768900,111.0700912475586,2872734,190.7328338623047,87324100
2016-07-14,37.060001373291016,47810000,98.0199966430664,9885000,112.65863037109375,4850930,191.7977294921875,91230900
2016-07-15,36.77199935913086,62428000,98.38999938964844,9041900,112.30718994140625,4682733,191.54042053222656,107155400
2016-07-18,36.80350112915039,59098000,98.80999755859375,28669700,112.36344909667969,7039266,192.0551300048828,58725900
2016-07-19,36.997501373291016,44336000,85.83999633789062,55681200,112.16661071777344,7447520,191.8599090576172,54345700
2016-07-20,37.2859992980957,44280000,87.91000366210938,23525100,113.41773986816406,4577610,192.65859985351562,58159500
2016-07-21,37.221500396728516,46342000,85.98999786376953,16084000,112.77811431884766,3680769,191.930908203125,67777300
2016-07-22,37.24300003051758,45554000,85.88999938964844,11363900,113.91681671142578,2636025,192.79171752929688,62787500
2016-07-25,36.980499267578125,53586000,87.66000366210938,14135000,114.32444763183594,2933612,192.26812744140625,55873100
2016-07-26,36.77949905395508,50594000,91.41000366210938,19577600,113.9519271850586,3027752,192.3568572998047,70080500
2016-07-27,36.833499908447266,58262000,92.04000091552734,8727500,113.74811553955078,2262184,192.15277099609375,84083900
2016-07-28,37.63050079345703,152352000,91.6500015258789,6227700,113.42477416992188,2448058,192.37466430664062,65035700
2016-07-29,37.94049835205078,135542000,91.25,6960200,112.89759063720703,3710685,192.68524169921875,79519400
2016-08-01,38.387001037597656,71564000,94.37000274658203,10666900,113.48099517822266,2953486,192.52548217773438,73311400
2016-08-02,38.02899932861328,72066000,93.55999755859375,9836200,112.86947631835938,3222621,191.2919158935547,92295500
2016-08-03,37.731998443603516,71630000,93.0999984741211,7030900,112.9327621459961,2993338,191.85101318359375,53993600
2016-08-04,38.03850173950195,63564000,93.44000244140625,6043400,113.55127716064453,2603599,192.0551300048828,46585500
2016-08-05,38.29899978637695,54088000,97.02999877929688,18364800,114.92191314697266,3987770,193.62591552734375,71892200
2016-08-08,38.327999114990234,39726000,95.11000061035156,10135400,114.87940216064453,3179108,193.5105743408203,39906500
2016-08-09,38.41550064086914,37522000,93.98999786376953,9175400,114.68795013427734,2863425,193.62591552734375,51251700
2016-08-10,38.428001403808594,32086000,93.93000030517578,6511100,114.90774536132812,2580168,193.14674377441406,57941100
2016-08-11,38.5620002746582,40394000,95.88999938964844,8547700,115.93569946289062,9171956,194.04306030273438,72504300
2016-08-12,38.62799835205078,31266000,96.58999633789062,6592900,114.81555938720703,2660083,193.8744659423828,61313500
2016-08-15,38.42449951171875,42370000,95.30999755859375,7304600,114.76597595214844,3107038,194.4335174560547,49813500
2016-08-16,38.20199966430664,32092000,95.12000274658203,6311300,113.92941284179688,2311869,193.43072509765625,53213600
2016-08-17,38.23149871826172,37822000,96.37000274658203,8315600,113.74504089355469,3374291,193.79457092285156,75134300
2016-08-18,38.222999572753906,29176000,96.16000366210938,7252600,114.39728546142578,3819992,194.22943115234375,52989300
2016-08-19,37.865501403808594,46864000,95.87000274658203,6942900,113.46149444580078,2944699,193.9453887939453,75443000
2016-08-22,37.9739990234375,33586000,95.26000213623047,5830500,113.43311309814453,2133108,193.93653869628906,61368800
2016-08-23,38.122501373291016,30482000,95.94000244140625,5239100,113.617431640625,2968653,194.32701110839844,53399200
2016-08-24,37.86249923706055,34882000,95.18000030517578,6276500,112.75959777832031,3813507,193.3330841064453,71728900
2016-08-25,37.96099853515625,32460000,97.31999969482422,10823100,112.46184539794922,2693450,193.19998168945312,69224800
2016-08-26,38.45000076293945,55536000,97.58000183105469,6617600,112.24205780029297,2613849,192.83607482910156,122506300
2016-08-29,38.56449890136719,43972000,97.30000305175781,8008400,113.23460388183594,2589791,193.78573608398438,70502200
2016-08-30,38.37900161743164,34184000,97.44999694824219,6093500,113.00776672363281,1896712,193.4661865234375,58114500
2016-08-31,38.45800018310547,32676000,97.44999694824219,4690600,112.63909912109375,2430486,192.91600036621094,85269500
2016-09-01,38.53099822998047,35846000,97.37999725341797,4148600,113.10697937011719,2466886,192.92481994628906,97844200
2016-09-02,38.62200164794922,43636000,97.37999725341797,4247200,113.11408996582031,2421908,193.79457092285156,79293900
2016-09-06,39.44350051879883,74396000,100.08999633789062,9036100,113.68123626708984,3131829,194.3802947998047,56702100
2016-09-07,39.2239990234375,48492000,99.1500015258789,6468500,114.59581756591797,2999196,194.362548828125,76554900
2016-09-08,39.202999114990234,40610000,99.66000366210938,5201200,112.72417449951172,4145507,193.91876220703125,74102900
2016-09-09,38.00699996948242,85146000,96.5,7373300,110.37752532958984,5424556,189.2773895263672,221589100
2016-09-12,38.574501037597656,62494000,99.05000305175781,7718400,112.22080993652344,4568405,191.99301147460938,168110900
2016-09-13,38.050498962402344,62344000,96.08999633789062,11788100,110.46258544921875,3803988,189.23301696777344,182828800
2016-09-14,38.054500579833984,50460000,97.01000213623047,8481000,109.2148208618164,4038188,189.1620330810547,134185500
2016-09-15,38.484500885009766,60680000,97.33999633789062,5293500,110.35623931884766,3813298,191.05233764648438,134427900
2016-09-16,38.92599868774414,109984000,99.4800033569336,9445100,109.06593322753906,6760926,190.31375122070312,155236400
2016-09-19,38.755001068115234,45944000,98.05999755859375,8616200,109.79612731933594,2562805,190.34945678710938,80250500
2016-09-20,39.01100158691406,38744000,98.25,4736800,109.49840545654297,2258419,190.3583526611328,69665300
2016-09-21,39.48699951171875,54372000,94.87999725341797,20042200,110.26406860351562,2587699,192.49900817871094,110284400
2016-09-22,40.23500061035156,81578000,95.83000183105469,11215000,110.67525482177734,2814891,193.71205139160156,76678700
2016-09-23,40.287498474121094,47070000,95.94000244140625,6179500,109.8741455078125,2826501,192.65066528320312,73630900
2016-09-26,39.95800018310547,53028000,94.55999755859375,6739200,109.1651840209961,2649832,191.0897674560547,89827300
2016-09-27,40.80550003051758,76392000,97.06999969482422,9680100,111.1431655883789,3124611,192.2760467529297,78494800
2016-09-28,41.43600082397461,88442000,97.4800033569336,7235100,112.22080993652344,3462260,193.23040771484375,87411000
2016-09-29,41.45249938964844,98444000,96.66999816894531,6217600,112.09319305419922,3530041,191.48219299316406,128070600
2016-09-30,41.865501403808594,88612000,98.55000305175781,9807900,112.61781311035156,3762357,192.9272003173828,117202900
2016-10-03,41.83700180053711,55388000,102.62999725341797,15344500,111.73870849609375,2330279,192.46334838867188,83512100
2016-10-04,41.701499938964844,59006000,102.33999633789062,12143100,110.92339324951172,3016769,191.48219299316406,119948100
2016-10-05,42.21799850463867,69382000,106.27999877929688,12942900,111.36297607421875,1761987,192.32958984375,72816000
2016-10-06,42.08300018310547,53680000,105.06999969482422,6587700,111.22115325927734,2039805,192.46334838867188,62927400
2016-10-07,41.971500396728516,48524000,104.81999969482422,8659500,110.36335754394531,2794807,191.80335998535156,89788300
2016-10-10,42.08549880981445,36542000,103.33000183105469,6699700,111.3204345703125,2595440,192.80233764648438,51855000
2016-10-11,41.54999923706055,71764000,100.58999633789062,9032900,109.73944854736328,3034760,190.36727905273438,130367400
2016-10-12,41.704498291015625,47608000,99.5,7426500,109.38494873046875,3100344,190.61703491210938,73866100
2016-10-13,41.4640007019043,61828000,100.2300033569336,8319300,108.9808578491211,3043755,189.99269104003906,101357000
2016-10-14,41.14799880981445,59996000,101.47000122070312,9531100,109.49840545654297,4558677,190.09078979492188,93346200
2016-10-17,40.647499084472656,67230000,99.80000305175781,26589500,109.72525024414062,6161358,189.43072509765625,58275700
2016-10-18,40.88249969482422,50250000,118.79000091552734,42168200,106.85397338867188,13358048,190.61703491210938,76869700
2016-10-19,40.884498596191406,41814000,121.87000274658203,21981700,107.23682403564453,4846013,191.12542724609375,66519200
2016-10-20,40.51599884033203,63040000,123.3499984741211,14492800,107.4211654663086,4208163,190.7686767578125,73639800
2016-10-21,40.949501037597656,55860000,127.5,18832400,106.08122253417969,4617253,190.8578338623047,89089100
2016-10-24,41.90449905395508,81218000,127.33000183105469,15980700,106.74764251708984,2789368,191.6695098876953,60146600
2016-10-25,41.75899887084961,64968000,126.51000213623047,8253900,106.96742248535156,2769285,191.02732849121094,66542300
2016-10-26,41.12950134277344,79962000,126.97000122070312,8602400,107.62673950195312,2941038,190.64381408691406,75705500
2016-10-27,40.917999267578125,148128000,126.47000122070312,6914200,108.71854400634766,4423848,190.13539123535156,77220200
2016-10-28,38.816001892089844,216822000,126.56999969482422,7077300,108.19391632080078,3822607,189.573486328125,140623200
2016-10-31,39.49100112915039,108266000,124.87000274658203,6517500,108.95960235595703,3716647,189.5823974609375,61272500
2016-11-01,39.27050018310547,106108000,123.30000305175781,6978600,108.3215560913086,3338727,188.20877075195312,122781800
2016-11-02,38.27799987792969,100530000,122.33999633789062,4816500,107.72602081298828,3215822,187.07603454589844,103330800
2016-11-03,38.35150146484375,77450000,122.13999938964844,5041300,108.02378845214844,3011225,186.2197723388672,88939300
2016-11-04,37.752498626708984,102442000,122.02999877929688,5077700,108.06631469726562,2584038,186.01463317871094,109122100
2016-11-07,39.246498107910156,119688000,124.58000183105469,5827100,110.39875793457031,3979925,190.11752319335938,109794900
2016-11-08,39.38750076293945,68252000,124.33999633789062,4690800,111.00685119628906,4102307,190.97384643554688,106772100
2016-11-09,38.59400177001953,171258000,122.19000244140625,7705700,110.74931335449219,5652270,192.9984893798828,258429000
2016-11-10,37.11899948120117,254940000,115.41999816894531,19718700,114.61959838867188,8070727,193.48019409179688,172113300
2016-11-11,36.95050048828125,132456000,114.77999877929688,11080300,115.37073516845703,4651144,193.03424072265625,100552700
2016-11-14,35.95349884033203,146426000,113.37999725341797,9932400,113.18165588378906,5435539,193.1858367919922,94580000
2016-11-15,37.1619987487793,135116000,113.58999633789062,7445100,113.51071166992188,3636942,194.69320678710938,91652600
2016-11-16,37.324501037597656,72976000,115.19000244140625,5933700,113.95423126220703,2356429,194.32749938964844,65617700
2016-11-17,37.81999969482422,73802000,115.02999877929688,6232700,114.319091796875,2365215,195.32647705078125,69797200
2016-11-18,38.007999420166016,87468000,115.20999908447266,6746800,114.74118041992188,3118754,194.88943481445312,86265800
2016-11-21,39.0,92292000,117.95999908447266,7064500,116.4438247680664,4850407,196.3611297607422,72402600
2016-11-22,39.26649856567383,106226000,118.04000091552734,7007200,116.37225341796875,2898257,196.74464416503906,67429000
2016-11-23,39.00600051879883,70806000,117.69000244140625,4521300,115.87865447998047,2356324,196.85171508789062,56620200
2016-11-25,39.01850128173828,36742000,117.41000366210938,1616300,116.7085189819336,1679144,197.58314514160156,37872300
2016-11-28,38.3385009765625,88776000,116.93000030517578,5278900,117.69574737548828,4654072,196.65550231933594,76572500
2016-11-29,38.125999450683594,65446000,117.51000213623047,7082300,116.98747253417969,3293017,197.03903198242188,69886700
2016-11-30,37.528499603271484,92518000,117.0,7715100,116.05036163330078,4600099,196.5663299560547,113291800
2016-12-01,37.182498931884766,93320000,117.22000122070312,8636900,114.33335876464844,4848942,195.84384155273438,79040500
2016-12-02,37.016998291015625,71226000,120.80999755859375,8953600,114.47649383544922,2866981,195.94192504882812,74840300
2016-12-05,37.96799850463867,86294000,119.16000366210938,7626300,114.34769439697266,3605667,197.11932373046875,67837800
2016-12-06,38.236000061035156,75894000,124.56999969482422,11513200,114.71255493164062,2990514,197.74366760253906,59877400
2016-12-07,38.520999908447266,73698000,125.38999938964844,8204700,117.88890075683594,4639115,200.3302764892578,110738100
2016-12-08,38.36650085449219,63792000,123.23999786376953,8987700,118.29667663574219,3416654,200.82080078125,99714400
2016-12-09,38.43299865722656,49418000,122.87999725341797,4700800,119.12650299072266,3291657,202.0338897705078,88005800
2016-12-12,38.00600051879883,59278000,122.83000183105469,3917600,118.39681243896484,3548346,201.802001953125,102016100
2016-12-13,38.71699905395508,105706000,123.77999877929688,5564500,120.39273071289062,6205186,203.1488037109375,110477500
2016-12-14,38.441001892089844,109096000,123.44000244140625,6110300,120.55013275146484,4313913,201.4719696044922,142501800
2016-12-15,38.04999923706055,76038000,125.0,7376200,120.19959259033203,3544476,202.3014678955078,124972600
2016-12-16,37.88850021362305,96964000,124.22000122070312,7868000,119.27674102783203,7448148,201.9058380126953,156420200
2016-12-19,38.29999923706055,62264000,125.44999694824219,4867300,119.24095153808594,3091871,202.345458984375,90341100
2016-12-20,38.56100082397461,54072000,125.12000274658203,3937800,119.8991928100586,2274632,203.1260223388672,89838800
2016-12-21,38.529998779296875,40892000,126.5,6514800,119.70596313476562,3740182,202.5607452392578,67909000
2016-12-22,38.31700134277344,50872000,125.58000183105469,4160700,119.51285552978516,2931520,202.21087646484375,56219100
2016-12-23,38.02949905395508,39632000,125.58999633789062,2010400,119.262451171875,1779455,202.50694274902344,36697800
2016-12-27,38.56999969482422,52774000,128.35000610351562,5288200,119.57005310058594,1461785,203.00936889648438,42672500
2016-12-28,38.60649871826172,66020000,125.88999938964844,4389200,118.89042663574219,1838345,201.3316192626953,64095000
2016-12-29,38.25749969482422,63166000,125.33000183105469,3445100,119.18375396728516,1740021,201.28677368164062,48696100
2016-12-30,37.493499755859375,82788000,123.80000305175781,4455400,118.74735260009766,3088629,200.55105590820312,108998300
2017-01-03,37.68349838256836,70422000,127.48999786376953,9437900,119.60581970214844,3069278,202.0852508544922,91366500
2017-01-04,37.85900115966797,50210000,129.41000366210938,7843600,121.08668518066406,3536944,203.28750610351562,78744400
2017-01-05,39.022499084472656,116602000,131.80999755859375,10185500,120.68603515625,2805686,203.1260223388672,78379000
2017-01-06,39.79949951171875,119724000,131.07000732421875,10657900,121.27982330322266,3080993,203.85272216796875,71559900
2017-01-09,39.84600067138672,68922000,130.9499969482422,5771800,119.9349594116211,3336635,203.1798553466797,46939700
2017-01-10,39.79499816894531,51168000,129.88999938964844,5985800,118.41114807128906,4308160,203.1798553466797,63771900
2017-01-11,39.95100021362305,59856000,130.5,5615100,120.00645446777344,3765077,203.7540740966797,74650000
2017-01-12,40.68199920654297,97478000,129.17999267578125,5388900,120.1495132446289,3062165,203.24266052246094,72113200
2017-01-13,40.856998443603516,75838000,133.6999969482422,10515000,119.713134765625,3007668,203.7091827392578,62717900
2017-01-17,40.486000061035156,73410000,132.88999938964844,12220200,120.10659790039062,3468222,202.99142456054688,61240800
2017-01-18,40.374000549316406,47084000,133.25999450683594,16168600,119.32683563232422,4192159,203.44003295898438,54793300
2017-01-19,40.45199966430664,50816000,138.41000366210938,23203400,119.3339614868164,7283716,202.6864013671875,66608800
2017-01-20,40.416500091552734,67524000,138.60000610351562,9497400,122.00951385498047,13273740,203.43104553222656,129168600
2017-01-23,40.89400100708008,55950000,137.38999938964844,7433900,122.35294342041016,5730197,202.9016876220703,75061600
2017-01-24,41.12200164794922,59434000,140.11000061035156,7754700,125.83682250976562,7272210,204.20263671875,95555300
2017-01-25,41.82600021362305,78452000,139.52000427246094,7238100,127.5466537475586,6194935,205.9701690673828,84437700
2017-01-26,41.95750045776367,71726000,138.9600067138672,6038300,127.81133270263672,3204839,205.75479125976562,59970700
2017-01-27,41.78850173950195,59974000,142.4499969482422,8323900,126.83841705322266,3642486,205.4318389892578,59711100
2017-01-30,41.51900100708008,74946000,141.22000122070312,8122500,125.76535034179688,4283161,204.15782165527344,79737300
2017-01-31,41.17399978637695,62744000,140.7100067138672,4411600,124.84962463378906,4329394,204.13987731933594,75880800
2017-02-01,41.61750030517578,77004000,140.77999877929688,6033400,124.68508911132812,2924302,204.22064208984375,79117700
2017-02-02,41.997501373291016,147010000,139.1999969482422,3462400,124.89254760742188,2741043,204.35516357421875,69657600
2017-02-03,40.5099983215332,217376000,140.25,3512600,125.77962493896484,3461528,205.76377868652344,80563200
2017-02-06,40.38199996948242,77946000,140.97000122070312,3552100,125.80824279785156,2772737,205.39590454101562,57790100
2017-02-07,40.625,69322000,144.0,8573500,127.66825103759766,4051681,205.4049072265625,57931200
2017-02-08,40.98550033569336,57160000,144.74000549316406,6887100,127.02652740478516,3047103,205.674072265625,51566200
2017-02-09,41.06800079345703,49698000,144.13999938964844,4555100,127.77642822265625,3232872,206.8942413330078,65955200
2017-02-10,41.37300109863281,48592000,144.82000732421875,6171900,128.8363494873047,3065512,207.71067810058594,66015900
2017-02-13,41.826499938964844,83452000,143.1999969482422,4790400,129.32664489746094,3235696,208.84120178222656,55182100
2017-02-14,41.81949996948242,55848000,140.82000732421875,8367800,129.8818817138672,2904219,209.6755828857422,71109000
2017-02-15,42.1349983215332,59378000,142.27000427246094,5309100,130.99948120117188,3048358,210.7701873779297,86785800
2017-02-16,42.207000732421875,54294000,142.00999450683594,2847500,130.8192138671875,3401069,210.5907440185547,84722400
2017-02-17,42.253501892089844,62246000,142.22000122070312,4588100,130.27122497558594,3715915,210.92266845703125,77204100
2017-02-21,42.821998596191406,70154000,142.60000610351562,3571500,129.9755859375,4686394,212.1787567138672,88946100
2017-02-22,42.78049850463867,52340000,143.86000061035156,3482000,130.6173095703125,3159443,211.9903564453125,62115200
2017-02-23,42.609500885009766,69240000,142.77999877929688,4668000,130.97784423828125,2387495,212.1339111328125,74615900
2017-02-24,42.262001037597656,73760000,143.25,3302700,130.7615509033203,3451905,212.403076171875,82381600
2017-02-27,42.43199920654297,54272000,143.41000366210938,3907400,129.35549926757812,3861100,212.73500061035156,56515400
2017-02-28,42.25199890136719,55874000,142.1300048828125,3862200,129.6583251953125,3423976,212.16082763671875,96961900
2017-03-01,42.65399932861328,55202000,142.64999389648438,4170600,131.19412231445312,3143858,215.13052368164062,149158200
2017-03-02,42.445499420166016,42642000,139.52999877929688,6119900,130.17027282714844,3052437,213.77577209472656,70246000
2017-03-03,42.49399948120117,38822000,139.13999938964844,5399800,129.82415771484375,1905812,213.91036987304688,81974300
2017-03-06,42.330501556396484,52208000,141.94000244140625,7116100,130.1270294189453,3351802,213.2733154296875,55391500
2017-03-07,42.30099868774414,44952000,141.42999267578125,4241000,130.06210327148438,3117603,212.6363067626953,65103700
2017-03-08,42.525001525878906,45730000,140.32000732421875,4085500,129.39157104492188,3721040,212.2415771484375,78168800
2017-03-09,42.650001525878906,40964000,140.52999877929688,2652700,127.75475311279297,5694529,212.5107421875,90683900
2017-03-10,42.62300109863281,48728000,140.88999938964844,3318500,128.22344970703125,3242914,213.25540161132812,81991700
2017-03-13,42.72949981689453,38194000,143.52000427246094,4922400,127.23564910888672,3642381,213.36305236816406,57256800
2017-03-14,42.62649917602539,42612000,143.19000244140625,4660300,126.70206451416016,3292285,212.5465850830078,59880800
2017-03-15,42.64849853515625,51244000,145.25,5987200,126.76691436767578,3991013,214.38587951660156,96081800
2017-03-16,42.67100143432617,36846000,144.38999938964844,5286500,127.79801940917969,4510143,213.9641876220703,78344000
2017-03-17,42.615501403808594,67688000,145.11000061035156,6281300,126.65155792236328,6193366,213.5884246826172,89002100
2017-03-20,42.8484992980957,45654000,145.8300018310547,3421000,126.68762969970703,2590001,213.3541259765625,52537000
2017-03-21,42.15999984741211,87658000,142.4199981689453,7669800,125.37531280517578,4108374,210.6147918701172,131809300
2017-03-22,42.40299987792969,53174000,142.64999389648438,6486900,126.02423095703125,3609223,211.1103973388672,97569200
2017-03-23,42.36899948120117,39060000,141.83999633789062,3712600,126.05309295654297,3912040,210.88511657714844,100410300
2017-03-24,42.28049850463867,42766000,142.02000427246094,3546600,125.33929443359375,3369898,210.73193359375,112504900
2017-03-27,42.340999603271484,55116000,144.05999755859375,4771700,125.29605102539062,3408914,210.5156707763672,87454500
2017-03-28,42.79999923706055,60832000,145.1699981689453,4638000,125.82960510253906,3685999,212.0475311279297,93483900
2017-03-29,43.715999603271484,89716000,146.47000122070312,3855000,125.41858673095703,3227538,212.2458038330078,61950400
2017-03-30,43.81700134277344,55254000,148.05999755859375,4461100,125.36091613769531,3314042,212.92161560058594,56737900
2017-03-31,44.32699966430664,79152000,147.80999755859375,3888200,125.56279754638672,3047730,212.42599487304688,73733100
2017-04-03,44.57550048828125,68446000,146.9199981689453,4609300,125.82239532470703,4483679,212.0565185546875,85546500
2017-04-04,45.34149932861328,99694000,145.5,4368900,125.83680725097656,3251909,212.19171142578125,56466200
2017-04-05,45.4640007019043,150168000,143.6199951171875,4607600,124.65428924560547,6525889,211.56094360351562,108800600
2017-04-06,44.91400146484375,126882000,143.74000549316406,3312400,124.34420776367188,3593428,212.1557159423828,69135800
2017-04-07,44.74399948120117,74218000,143.11000061035156,3040500,124.12071990966797,3753362,211.93939208984375,74412300
2017-04-10,45.35200119018555,63686000,143.85000610351562,5807400,123.44297790527344,3964235,212.0655517578125,67615300
2017-04-11,45.11800003051758,60254000,144.35000610351562,4621500,122.99588012695312,5116927,211.81324768066406,88045300
2017-04-12,44.811500549316406,49122000,143.8300018310547,4387000,123.05355834960938,3427637,210.88511657714844,81864400
2017-04-13,44.23350143432617,63492000,142.9199981689453,3685800,122.2387924194336,3352953,209.5154266357422,92880400
2017-04-17,45.0994987487793,57094000,147.25,16364700,123.370849609375,3891329,211.37167358398438,68405400
2017-04-18,45.18899917602539,59984000,143.36000061035156,19671000,122.61373901367188,6637393,210.740966796875,83225800
2017-04-19,44.959999084472656,57404000,139.75999450683594,12395100,116.58576202392578,20171378,210.35345458984375,68699900
2017-04-20,45.10300064086914,56288000,141.17999267578125,7248200,117.02559661865234,6785193,212.0655517578125,92572200
2017-04-21,44.92649841308594,48410000,142.8699951171875,6824800,115.64122009277344,5865759,211.38975524902344,110389800
2017-04-24,45.37049865722656,62458000,143.8300018310547,4800900,115.90802764892578,5565348,213.71458435058594,119209900
2017-04-25,45.38100051879883,67612000,152.16000366210938,20674200,115.64840698242188,5083978,214.95809936523438,76698300
2017-04-26,45.464500427246094,52178000,150.1699981689453,9274100,115.41050720214844,4526879,214.8229522705078,84702500
2017-04-27,45.91899871826172,106110000,153.0800018310547,7719400,115.59796142578125,4312240,215.00315856933594,57410300
2017-04-28,46.2495002746582,147294000,152.1999969482422,6366200,115.57632446289062,4345189,214.5345916748047,63532800
2017-05-01,47.4114990234375,109330000,155.35000610351562,9031600,114.53082275390625,5162324,215.0752410888672,66882500
2017-05-02,47.34700012207031,76976000,156.4499969482422,5384800,114.7182846069336,3355777,215.15640258789062,57375700
2017-05-03,47.05149841308594,71654000,155.58999633789062,3931200,114.37937927246094,4176992,214.89505004882812,73137700
2017-05-04,46.87649917602539,48368000,157.25,5582300,114.68223571777344,4477508,215.1473388671875,61462700
2017-05-05,46.70750045776367,57328000,156.60000610351562,5341700,111.79804229736328,13097280,215.99440002441406,62001300
2017-05-08,47.45199966430664,68314000,156.3800048828125,4818800,111.41943359375,7836632,215.95831298828125,48385700
2017-05-09,47.64099884033203,65242000,157.4600067138672,3911000,110.74960327148438,7168238,215.76011657714844,51363200
2017-05-10,47.4474983215332,41930000,160.27999877929688,6869900,110.1234359741211,5229895,216.14756774902344,54293800
2017-05-11,47.38100051879883,43882000,158.5399932861328,5677400,109.6866226196289,5886783,215.70602416992188,62358300
2017-05-12,48.067501068115234,72518000,160.80999755859375,5092900,109.48272705078125,3886204,215.34555053710938,53912700
2017-05-15,47.89849853515625,85412000,160.02000427246094,4972000,110.31275177001953,4440793,216.53501892089844,61918900
2017-05-16,48.30350112915039,62522000,159.41000366210938,3464900,111.89270782470703,5767330,216.33677673339844,51241800
2017-05-17,47.237998962402344,102912000,153.1999969482422,8184500,109.89044189453125,5430309,212.4980926513672,172174100
2017-05-18,47.92449951171875,78786000,155.6999969482422,6802700,109.78124237060547,3424813,213.3541259765625,107047700
2017-05-19,47.992000579833984,79442000,157.02000427246094,4091500,110.65494537353516,5902578,214.7418212890625,115011400
2017-05-22,48.53350067138672,52844000,157.16000366210938,3744100,111.13546752929688,3453997,215.8321533203125,61010600
2017-05-23,48.57699966430664,48312000,157.9499969482422,3370900,110.69135284423828,2682467,216.30978393554688,48341700
2017-05-24,49.01750183105469,48920000,157.75,2970800,111.04085540771484,3904090,216.81436157226562,46927700
2017-05-25,49.66899871826172,96440000,163.0500030517578,8561000,111.54322052001953,2701504,217.8506317138672,64071700
2017-05-26,49.78900146484375,69384000,162.42999267578125,4834300,111.02627563476562,2555692,217.8055877685547,46629900
2017-05-30,49.834999084472656,65262000,163.22000122070312,4828600,110.47293090820312,3834636,217.61634826660156,35201900
2017-05-31,49.73099899291992,78262000,163.07000732421875,5328900,111.12821960449219,3706396,217.56228637695312,91796000
2017-06-01,49.79750061035156,49096000,162.99000549316406,3896300,111.1573257446289,3052333,219.29241943359375,68962000
2017-06-02,50.33649826049805,75046000,165.17999267578125,4259100,110.70591735839844,3750642,220.02232360839844,88666100
2017-06-05,50.56700134277344,54398000,165.05999755859375,3875200,110.96800231933594,4157955,219.86009216308594,44698800
2017-06-06,50.150001525878906,66928000,165.1699981689453,4382100,110.93889617919922,3971871,219.15724182128906,50375400
2017-06-07,50.503501892089844,56460000,165.61000061035156,3353100,109.9268569946289,5089522,219.56271362304688,54144300
2017-06-08,50.51350021362305,55358000,165.8800048828125,3719100,110.74232482910156,3879614,219.67088317871094,65950700
